order_id,customer_id,order_date,ship_date,delivery_date,channel,payment_method,shipping_cost,discount_amount,status,city,state,country,orphaned_order,order_year,order_month,order_dow
60129,8005.0,2023-03-12,2023-03-14,2023-03-18,Wholesale,PayPal,11.04,0.0,Completed,Maryfort,MI,US,0,2023.0,2023-03,Sunday
60130,4842.0,2023-01-17,2023-01-20,2023-01-24,Social Commerce,BNPL,14.08,2.71,Shipped,South Bryan,CA,US,0,2023.0,2023-01,Tuesday
60131,8957.0,2022-10-07,2022-10-11,2022-10-16,Social Commerce,Apple Pay,20.88,12.08,Cancelled,North Amandaville,NC,US,0,2022.0,2022-10,Friday
60132,1619.0,2022-04-10,2022-04-17,2022-04-22,Online,Debit Card,12.24,0.0,Processing,Branchport,TX,US,0,2022.0,2022-04,Sunday
60133,8736.0,2024-06-09,2024-06-13,2024-06-23,Wholesale,PayPal,5.06,16.85,Refunded,Jenniferstad,WA,US,0,2024.0,2024-06,Sunday
60134,5383.0,2022-02-21,2022-02-25,2022-03-05,Wholesale,Credit Card,5.44,4.55,Completed,Lake Andreaview,FL,US,0,2022.0,2022-02,Monday
60135,5171.0,2024-07-15,2024-07-16,2024-07-26,Online,Apple Pay,17.7,11.11,Completed,Matthewside,OH,US,0,2024.0,2024-07,Monday
60136,6911.0,2024-01-20,,,In-Store,BNPL,11.82,0.0,Shipped,Port Melissa,MD,US,0,2024.0,2024-01,Saturday
60137,1236.0,2023-06-29,2023-07-06,2023-07-15,Social Commerce,Apple Pay,3.22,0.0,Completed,Tylerbury,AZ,US,0,2023.0,2023-06,Thursday
60138,7767.0,2024-04-24,2024-04-27,2024-05-02,Mobile App,BNPL,16.84,96.29,Cancelled,Garciastad,TX,US,0,2024.0,2024-04,Wednesday
60139,6407.0,2024-03-28,,,Social Commerce,Credit Card,4.9,0.0,Completed,East Jamietown,PA,US,0,2024.0,2024-03,Thursday
60140,8758.0,2024-09-20,2024-09-22,2024-09-26,Social Commerce,Apple Pay,15.89,48.81,On Hold,Maloneborough,MO,US,0,2024.0,2024-09,Friday
60141,8312.0,2022-08-31,2022-09-06,2022-09-12,Online,PayPal,11.87,113.12,Completed,Port Aaron,TX,US,0,2022.0,2022-08,Wednesday
60142,2883.0,2022-01-12,2022-01-13,2022-01-17,In-Store,Cash,17.61,0.0,Completed,Thompsonville,NY,US,0,2022.0,2022-01,Wednesday
60143,6413.0,2023-11-26,2023-12-01,2023-12-06,In-Store,PayPal,15.16,0.0,Completed,Dorothyshire,GA,US,0,2023.0,2023-11,Sunday
60144,7112.0,2024-03-13,2024-03-14,2024-03-19,In-Store,Debit Card,18.26,0.0,Processing,Port Heatherburgh,PA,US,0,2024.0,2024-03,Wednesday
60145,6790.0,2023-11-24,2023-11-30,2023-12-04,Social Commerce,Credit Card,6.68,0.0,Completed,East Deborah,IL,US,0,2023.0,2023-11,Friday
60146,4658.0,2023-02-14,2023-02-19,2023-02-26,Wholesale,BNPL,5.39,0.0,Completed,East Kimport,MD,US,0,2023.0,2023-02,Tuesday
60147,9082.0,2024-09-20,2024-09-25,2024-10-04,Social Commerce,Gift Card,0.05,0.0,Completed,Jasonview,CA,US,0,2024.0,2024-09,Friday
60148,5664.0,2022-02-10,2022-02-17,2022-02-21,In-Store,Apple Pay,6.41,0.0,Completed,Charlesshire,NC,US,0,2022.0,2022-02,Thursday
60149,2425.0,2022-08-21,2022-08-26,2022-09-03,Online,Apple Pay,20.41,0.0,Completed,Rayfort,NY,US,0,2022.0,2022-08,Sunday
60150,2938.0,2023-05-22,2023-05-27,2023-06-04,In-Store,BNPL,5.88,0.0,Cancelled,East Samantha,IL,US,0,2023.0,2023-05,Monday
60151,7222.0,2023-11-03,,,Mobile App,Apple Pay,15.04,0.0,Completed,Johnsonfurt,MA,US,0,2023.0,2023-11,Friday
60152,4616.0,2023-06-07,,,In-Store,Debit Card,13.76,0.0,Completed,New Debra,WI,US,0,2023.0,2023-06,Wednesday
60153,7102.0,2022-03-29,2022-04-01,2022-04-05,In-Store,Debit Card,17.98,0.0,Completed,East Davidshire,TN,US,0,2022.0,2022-03,Tuesday
60154,2087.0,2023-10-22,2023-10-26,2023-10-30,Mobile App,Cash,21.64,32.25,Completed,Brianville,MI,US,0,2023.0,2023-10,Sunday
60155,5138.0,2022-07-07,2022-07-09,2022-07-19,Online,Debit Card,19.25,21.44,Processing,Karachester,WA,US,0,2022.0,2022-07,Thursday
60156,3545.0,2024-06-21,2024-06-25,2024-06-30,In-Store,Gift Card,3.23,18.11,Completed,Louisport,AZ,US,0,2024.0,2024-06,Friday
60157,850.0,2022-05-07,2022-05-12,2022-05-18,In-Store,Debit Card,5.57,0.0,Completed,Michaelhaven,NC,US,0,2022.0,2022-05,Saturday
60158,4016.0,2023-01-26,2023-01-31,2023-02-09,Online,Debit Card,3.11,0.0,Completed,Floreschester,WI,US,0,2023.0,2023-01,Thursday
60159,7605.0,2023-02-13,2023-02-16,2023-02-21,Social Commerce,Credit Card,1.41,39.27,Cancelled,Clintonhaven,FL,US,0,2023.0,2023-02,Monday
60160,789.0,2024-11-02,,,In-Store,Apple Pay,8.78,0.0,Completed,Scottview,WA,US,0,2024.0,2024-11,Saturday
60161,2814.0,2024-03-10,2024-03-16,2024-03-23,In-Store,PayPal,3.77,67.27,Completed,Romanfort,IN,US,0,2024.0,2024-03,Sunday
60162,5312.0,2022-07-28,,,Social Commerce,Debit Card,16.01,0.0,On Hold,Caitlinstad,WI,US,0,2022.0,2022-07,Thursday
60163,917.0,2024-06-23,2024-06-24,2024-06-27,In-Store,Credit Card,23.26,0.0,Cancelled,East Dianashire,CA,US,0,2024.0,2024-06,Sunday
60164,1886.0,2023-12-26,2023-12-30,2024-01-07,Wholesale,PayPal,0.95,0.0,Completed,Port Steven,MI,US,0,2023.0,2023-12,Tuesday
60165,451.0,2022-10-29,,,Social Commerce,BNPL,2.02,0.0,Shipped,Donaldview,NC,US,0,2022.0,2022-10,Saturday
60166,9452.0,2022-01-15,2022-01-21,,In-Store,Apple Pay,7.75,0.0,Completed,Wardberg,MI,US,0,2022.0,2022-01,Saturday
60167,5970.0,2024-10-05,2024-10-11,2024-10-17,Wholesale,Credit Card,17.22,0.0,Completed,West Stevenport,VA,US,0,2024.0,2024-10,Saturday
60168,4969.0,2022-05-20,2022-05-23,2022-06-02,In-Store,Gift Card,9.22,24.91,Cancelled,South Heidiburgh,MO,US,0,2022.0,2022-05,Friday
60169,5910.0,2023-03-09,2023-03-13,2023-03-21,Wholesale,Cash,15.92,0.0,Shipped,New Isaacberg,AZ,US,0,2023.0,2023-03,Thursday
60170,7539.0,2024-06-14,2024-06-20,2024-06-29,Wholesale,PayPal,2.71,1.66,Cancelled,West Angela,VA,US,0,2024.0,2024-06,Friday
60171,1093.0,2022-08-30,2022-09-02,2022-09-08,Social Commerce,Gift Card,11.59,48.23,Refunded,East Johnside,IL,US,0,2022.0,2022-08,Tuesday
60172,3002.0,2022-11-04,2022-11-10,,Online,Apple Pay,16.23,10.51,Processing,Alexanderland,AZ,US,0,2022.0,2022-11,Friday
60173,427.0,2022-09-11,2022-09-13,2022-09-16,In-Store,BNPL,6.74,0.0,Completed,South Jeffrey,NC,US,0,2022.0,2022-09,Sunday
60174,3720.0,2022-07-22,2022-07-26,2022-07-29,Mobile App,Gift Card,24.58,66.58,Shipped,Josechester,CA,US,0,2022.0,2022-07,Friday
60175,7702.0,2022-01-15,2022-01-21,2022-01-27,Wholesale,Debit Card,13.77,0.0,Shipped,Nicholasstad,IL,US,0,2022.0,2022-01,Saturday
60176,8714.0,2022-01-11,2022-01-17,,Social Commerce,Gift Card,19.2,63.79,Completed,New Jacobbury,AZ,US,0,2022.0,2022-01,Tuesday
60177,4513.0,2023-05-25,2023-05-30,2023-06-09,Wholesale,Debit Card,24.46,0.0,Completed,South Christopher,MA,US,0,2023.0,2023-05,Thursday
60178,5846.0,2022-05-22,2022-05-25,2022-05-28,Wholesale,BNPL,3.73,5.18,Completed,Cherylberg,MD,US,0,2022.0,2022-05,Sunday
60179,8505.0,2023-06-19,2023-06-25,2023-06-30,Online,Credit Card,8.17,97.34,Completed,Adamston,WI,US,0,2023.0,2023-06,Monday
60180,5351.0,2024-03-29,2024-03-31,2024-04-06,In-Store,PayPal,13.12,0.0,Completed,Port Robertport,NY,US,0,2024.0,2024-03,Friday
60181,1081.0,2022-10-25,2022-10-30,2022-11-06,Online,PayPal,21.63,2.07,On Hold,Kevinmouth,FL,US,0,2022.0,2022-10,Tuesday
60182,1383.0,2024-02-08,2024-02-12,2024-02-22,In-Store,Cash,19.01,20.74,Processing,East Leslie,NY,US,0,2024.0,2024-02,Thursday
60183,5148.0,2022-03-04,2022-03-06,2022-03-11,Social Commerce,Debit Card,7.81,28.92,Completed,Marquezville,FL,US,0,2022.0,2022-03,Friday
60184,4802.0,2024-05-04,2024-05-07,2024-05-12,Wholesale,Apple Pay,10.04,2.11,Completed,Riveratown,IN,US,0,2024.0,2024-05,Saturday
60185,1854.0,2023-04-10,2023-04-17,2023-04-25,Wholesale,Cash,15.21,0.0,Completed,Lake Paulport,NY,US,0,2023.0,2023-04,Monday
60186,4150.0,2024-08-02,2024-08-08,2024-08-14,In-Store,Credit Card,24.95,3.04,Processing,New Joseph,PA,US,0,2024.0,2024-08,Friday
60187,9931.0,2022-10-06,,,Social Commerce,Gift Card,21.56,37.12,Processing,East Eileen,NC,US,0,2022.0,2022-10,Thursday
60188,7156.0,2023-04-19,2023-04-26,2023-05-01,Social Commerce,Cash,22.28,0.0,Completed,Port Kevinland,NJ,US,0,2023.0,2023-04,Wednesday
60189,384.0,2024-01-07,2024-01-08,2024-01-17,Social Commerce,Credit Card,16.35,117.8,Cancelled,South Julieton,WI,US,0,2024.0,2024-01,Sunday
60190,1694.0,2024-09-09,2024-09-11,2024-09-15,Wholesale,Debit Card,18.19,0.0,Completed,Gilesborough,NY,US,0,2024.0,2024-09,Monday
60191,4120.0,2022-05-15,2022-05-18,2022-05-22,Mobile App,Debit Card,20.73,93.64,Completed,Garciafurt,WA,US,0,2022.0,2022-05,Sunday
60192,356.0,2024-07-06,2024-07-12,2024-07-21,Social Commerce,Debit Card,15.88,55.8,Completed,Lake Jerome,WI,US,0,2024.0,2024-07,Saturday
60193,8026.0,2022-10-31,2022-11-05,2022-11-14,Online,Debit Card,16.74,0.0,Completed,East John,MI,US,0,2022.0,2022-10,Monday
60194,9290.0,2023-04-02,2023-04-04,2023-04-13,In-Store,Apple Pay,10.73,0.0,Refunded,Port Cheryl,OH,US,0,2023.0,2023-04,Sunday
60195,3053.0,2024-02-01,2024-02-05,,Wholesale,Cash,16.8,29.44,Shipped,Dustinburgh,NJ,US,0,2024.0,2024-02,Thursday
60196,886.0,2024-05-10,2024-05-12,,Social Commerce,Apple Pay,9.04,85.13,On Hold,Garyberg,MD,US,0,2024.0,2024-05,Friday
60197,7523.0,2023-12-06,2023-12-11,2023-12-17,Wholesale,Gift Card,6.88,0.0,Completed,Leside,MI,US,0,2023.0,2023-12,Wednesday
60198,1033.0,2024-09-17,2024-09-21,,Online,Cash,15.37,0.0,Completed,East Jorge,MD,US,0,2024.0,2024-09,Tuesday
60199,9753.0,2024-06-09,2024-06-10,2024-06-17,Social Commerce,Cash,4.48,0.0,Processing,Johnstonside,TX,US,0,2024.0,2024-06,Sunday
60200,5827.0,2023-12-20,,,In-Store,Debit Card,16.0,0.0,Completed,New Adamview,IN,US,0,2023.0,2023-12,Wednesday
60201,4456.0,2022-05-17,2022-05-19,2022-05-24,Social Commerce,Debit Card,14.62,0.0,Shipped,Whitneybury,WA,US,0,2022.0,2022-05,Tuesday
60202,8188.0,2023-05-21,2023-05-26,2023-06-01,In-Store,Cash,5.59,0.0,Completed,Youngstad,TX,US,0,2023.0,2023-05,Sunday
60203,9153.0,2022-01-08,2022-01-15,2022-01-22,Online,Credit Card,19.49,0.0,Cancelled,Jesseview,MD,US,0,2022.0,2022-01,Saturday
60204,3949.0,2023-04-26,2023-04-27,2023-05-01,Wholesale,BNPL,22.76,30.45,Cancelled,East Jasminetown,TN,US,0,2023.0,2023-04,Wednesday
60205,1709.0,2022-01-23,2022-01-29,2022-02-06,In-Store,PayPal,1.7,0.0,Shipped,Port Mark,MD,US,0,2022.0,2022-01,Sunday
60206,6166.0,2024-03-29,,,Social Commerce,Debit Card,14.97,0.0,Completed,West Lauren,IN,US,0,2024.0,2024-03,Friday
60207,8523.0,2024-03-21,,,In-Store,Credit Card,15.56,0.0,Refunded,Port David,WA,US,0,2024.0,2024-03,Thursday
60208,939.0,2023-03-14,2023-03-17,2023-03-23,Wholesale,Gift Card,24.98,0.0,Shipped,Sanchezbury,WI,US,0,2023.0,2023-03,Tuesday
60209,3165.0,2022-09-10,2022-09-16,2022-09-24,Mobile App,Debit Card,9.29,0.0,Completed,Hurstland,AZ,US,0,2022.0,2022-09,Saturday
60210,1291.0,2023-07-31,2023-08-01,2023-08-08,Wholesale,Gift Card,17.74,0.0,Completed,Port Kyle,PA,US,0,2023.0,2023-07,Monday
60211,9397.0,2022-05-24,2022-05-28,2022-06-06,Mobile App,Cash,20.53,0.0,Completed,Jeremyland,NY,US,0,2022.0,2022-05,Tuesday
60212,,2023-06-01,,,Wholesale,Gift Card,1.68,0.0,Processing,Milesfort,GA,US,1,2023.0,2023-06,Thursday
60213,529.0,2022-12-28,2023-01-02,2023-01-09,Online,BNPL,18.11,23.09,Completed,North Krystalmouth,VA,US,0,2022.0,2022-12,Wednesday
60214,9328.0,2024-08-12,2024-08-16,2024-08-19,In-Store,Credit Card,17.82,0.0,Completed,Riverabury,TN,US,0,2024.0,2024-08,Monday
60215,4555.0,2023-04-25,2023-04-26,2023-05-02,In-Store,Cash,23.43,0.0,Completed,Robinsonside,IL,US,0,2023.0,2023-04,Tuesday
60216,8486.0,2024-12-23,2024-12-27,2025-01-01,In-Store,PayPal,15.26,18.73,Cancelled,New Andre,CA,US,0,2024.0,2024-12,Monday
60217,4125.0,2022-04-21,,,Wholesale,Cash,24.77,0.0,Completed,Hernandezshire,CA,US,0,2022.0,2022-04,Thursday
60218,7658.0,2022-12-19,2022-12-20,2022-12-23,Online,Credit Card,24.62,40.86,Completed,West Jamesport,IL,US,0,2022.0,2022-12,Monday
60219,9051.0,2022-05-04,2022-05-05,2022-05-15,Social Commerce,BNPL,22.37,0.0,Completed,Brenttown,MI,US,0,2022.0,2022-05,Wednesday
60220,6004.0,2024-01-04,2024-01-10,2024-01-14,Wholesale,Debit Card,9.74,55.64,Completed,South Brittany,CA,US,0,2024.0,2024-01,Thursday
60221,1309.0,2022-10-24,2022-10-27,,Online,Cash,9.2,0.0,Shipped,Sandersville,OH,US,0,2022.0,2022-10,Monday
60222,4293.0,2023-08-29,,,Social Commerce,PayPal,9.4,0.0,Cancelled,North Kimberlymouth,GA,US,0,2023.0,2023-08,Tuesday
60223,5424.0,2022-02-17,2022-02-23,2022-02-27,Online,PayPal,24.68,53.93,Processing,Sanchezville,OH,US,0,2022.0,2022-02,Thursday
60224,250.0,2022-11-26,2022-11-27,2022-12-01,Online,Gift Card,12.31,35.72,Completed,South Melissa,IN,US,0,2022.0,2022-11,Saturday
60225,6290.0,2022-07-22,2022-07-29,2022-08-01,Wholesale,Cash,24.46,0.0,Completed,Flemingmouth,TX,US,0,2022.0,2022-07,Friday
60226,9574.0,2022-08-10,2022-08-15,2022-08-24,Wholesale,Apple Pay,14.41,0.0,Shipped,North Linda,AZ,US,0,2022.0,2022-08,Wednesday
60227,9477.0,2022-06-08,2022-06-11,2022-06-21,Wholesale,PayPal,0.84,24.6,Completed,Lake Erin,CA,US,0,2022.0,2022-06,Wednesday
60228,861.0,2022-02-01,2022-02-04,2022-02-10,Wholesale,BNPL,4.58,0.0,Shipped,Scottton,FL,US,0,2022.0,2022-02,Tuesday
60229,3612.0,2022-06-07,2022-06-13,2022-06-16,Online,Apple Pay,9.43,0.0,Completed,Lake Davidborough,FL,US,0,2022.0,2022-06,Tuesday
60230,8123.0,2023-12-22,2023-12-25,2024-01-04,Wholesale,Apple Pay,22.86,4.45,Refunded,Karenstad,FL,US,0,2023.0,2023-12,Friday
60231,504.0,2023-10-04,2023-10-07,2023-10-11,In-Store,PayPal,11.07,15.15,Completed,Port Cindy,TX,US,0,2023.0,2023-10,Wednesday
60232,7930.0,2022-09-17,2022-09-20,2022-09-26,In-Store,BNPL,14.87,0.0,Completed,Lake Ashley,MO,US,0,2022.0,2022-09,Saturday
60233,4798.0,2022-01-25,2022-02-01,2022-02-06,Social Commerce,Credit Card,9.39,0.0,Completed,New Johnathan,MI,US,0,2022.0,2022-01,Tuesday
60234,4359.0,2024-06-17,2024-06-21,2024-06-29,Mobile App,Gift Card,21.76,0.0,Completed,Williamston,MO,US,0,2024.0,2024-06,Monday
60235,9941.0,2022-01-18,2022-01-24,2022-01-31,Mobile App,Cash,3.02,0.0,Completed,Johnsonland,NC,US,0,2022.0,2022-01,Tuesday
60236,7089.0,2023-06-24,2023-06-30,2023-07-10,Wholesale,Credit Card,24.97,34.22,Completed,East Sarah,IL,US,0,2023.0,2023-06,Saturday
60237,8728.0,2023-01-23,2023-01-29,2023-02-07,Mobile App,PayPal,0.1,0.0,Refunded,Wilsonview,TX,US,0,2023.0,2023-01,Monday
60238,3005.0,2023-05-16,,,Wholesale,Credit Card,8.19,63.36,Completed,Roberthaven,WI,US,0,2023.0,2023-05,Tuesday
60239,1007.0,2023-11-24,2023-11-28,2023-12-08,Mobile App,Cash,20.0,0.0,Processing,Annettechester,MO,US,0,2023.0,2023-11,Friday
60240,6366.0,2023-02-27,2023-03-02,2023-03-10,In-Store,Gift Card,13.8,0.0,Shipped,Thomasland,GA,US,0,2023.0,2023-02,Monday
60241,6853.0,2024-10-27,2024-11-01,2024-11-07,Wholesale,Cash,0.05,0.0,Completed,Travisborough,FL,US,0,2024.0,2024-10,Sunday
60242,7396.0,2022-10-19,2022-10-24,2022-11-01,Social Commerce,PayPal,4.16,138.52,Refunded,Cooperbury,NC,US,0,2022.0,2022-10,Wednesday
60243,2334.0,2022-02-27,,,In-Store,Apple Pay,19.98,42.48,Completed,Markfurt,NY,US,0,2022.0,2022-02,Sunday
60244,8877.0,2023-11-02,,,Mobile App,Gift Card,3.72,0.0,Completed,New Thomashaven,MA,US,0,2023.0,2023-11,Thursday
60245,3775.0,2024-07-11,,,Mobile App,PayPal,9.95,0.74,On Hold,West Richardberg,MD,US,0,2024.0,2024-07,Thursday
60246,1244.0,2023-02-21,2023-02-27,2023-03-09,Online,Credit Card,9.72,57.48,Shipped,Erinland,PA,US,0,2023.0,2023-02,Tuesday
60247,6198.0,2022-06-04,2022-06-05,2022-06-15,Online,Apple Pay,21.62,0.0,Completed,West Anne,MD,US,0,2022.0,2022-06,Saturday
60248,2896.0,2023-09-28,2023-10-03,2023-10-09,In-Store,Gift Card,19.42,0.0,Completed,Jenniferhaven,WI,US,0,2023.0,2023-09,Thursday
60249,5380.0,2022-07-09,2022-07-12,2022-07-19,Social Commerce,Debit Card,1.71,0.0,Cancelled,Arnoldchester,GA,US,0,2022.0,2022-07,Saturday
60250,5207.0,2022-08-25,2022-08-31,2022-09-10,Online,BNPL,4.1,33.74,Completed,Hollyfurt,GA,US,0,2022.0,2022-08,Thursday
60251,2947.0,2022-08-05,2022-08-12,2022-08-18,In-Store,PayPal,13.59,0.0,Shipped,Kimberlyville,NY,US,0,2022.0,2022-08,Friday
60252,2061.0,2022-03-23,2022-03-28,2022-04-03,In-Store,Credit Card,1.66,46.66,Completed,New Donnamouth,WI,US,0,2022.0,2022-03,Wednesday
60253,1828.0,2022-08-09,2022-08-13,2022-08-22,Social Commerce,Apple Pay,19.23,0.0,Completed,West Brian,IN,US,0,2022.0,2022-08,Tuesday
60254,4492.0,2024-06-08,2024-06-14,,In-Store,Credit Card,6.18,0.0,Completed,Taylorport,NJ,US,0,2024.0,2024-06,Saturday
60255,8841.0,2024-09-25,2024-09-27,,Social Commerce,Apple Pay,9.19,0.0,Completed,Belindastad,TN,US,0,2024.0,2024-09,Wednesday
60256,9460.0,2022-08-03,2022-08-04,2022-08-08,Social Commerce,Debit Card,0.15,0.0,Cancelled,Lopezmouth,PA,US,0,2022.0,2022-08,Wednesday
60257,475.0,2024-02-28,2024-02-29,2024-03-07,Social Commerce,PayPal,2.26,18.56,Processing,Brownview,GA,US,0,2024.0,2024-02,Wednesday
60258,8391.0,2023-05-19,2023-05-25,2023-06-04,Mobile App,Gift Card,0.58,9.08,Completed,Tannerport,WA,US,0,2023.0,2023-05,Friday
60259,7780.0,2022-03-07,2022-03-08,2022-03-11,Wholesale,Debit Card,19.56,0.0,Completed,New Jeffrey,NY,US,0,2022.0,2022-03,Monday
60260,5817.0,2022-05-24,,,Online,Debit Card,8.26,0.0,Cancelled,South Natalie,FL,US,0,2022.0,2022-05,Tuesday
60261,8276.0,2022-11-21,,,Wholesale,Gift Card,9.86,137.12,Completed,Port Natalie,MO,US,0,2022.0,2022-11,Monday
60262,1610.0,2023-01-10,2023-01-17,2023-01-24,Mobile App,Cash,10.85,0.0,Completed,New Julie,NJ,US,0,2023.0,2023-01,Tuesday
60263,9243.0,2022-06-09,2022-06-16,2022-06-25,Online,Cash,13.13,23.08,Completed,Greenberg,MA,US,0,2022.0,2022-06,Thursday
60264,2574.0,2024-02-22,2024-02-27,2024-03-06,Social Commerce,Cash,6.12,26.64,Completed,Hartside,MD,US,0,2024.0,2024-02,Thursday
60265,3871.0,2022-04-26,,,Wholesale,Gift Card,5.8,0.0,Completed,Faithchester,NC,US,0,2022.0,2022-04,Tuesday
60266,3913.0,2022-12-28,2022-12-30,2023-01-08,Online,Apple Pay,6.52,1.51,Shipped,Lake Angelamouth,WI,US,0,2022.0,2022-12,Wednesday
60267,1744.0,2023-11-27,2023-12-01,2023-12-06,Social Commerce,BNPL,20.14,0.0,On Hold,Fostertown,AZ,US,0,2023.0,2023-11,Monday
60268,3610.0,2024-02-04,2024-02-11,2024-02-19,Wholesale,PayPal,13.18,0.0,Refunded,East Samantha,MD,US,0,2024.0,2024-02,Sunday
60269,3900.0,2024-06-20,2024-06-23,2024-07-03,Online,Gift Card,12.19,0.0,Completed,South Patrickburgh,GA,US,0,2024.0,2024-06,Thursday
60270,5697.0,,2024-06-07,2024-06-11,In-Store,Apple Pay,16.65,0.0,Completed,Wallsberg,MD,US,0,,,
60271,635.0,2024-11-22,2024-11-28,2024-12-05,Wholesale,Apple Pay,2.57,0.0,Completed,South Melissaview,CA,US,0,2024.0,2024-11,Friday
60272,6644.0,2023-02-24,2023-02-28,2023-03-07,Mobile App,BNPL,23.82,0.0,Processing,Weststad,MO,US,0,2023.0,2023-02,Friday
60273,4118.0,2024-06-29,2024-07-03,2024-07-13,Social Commerce,BNPL,14.63,71.45,Cancelled,Lake Jessicaport,WI,US,0,2024.0,2024-06,Saturday
60274,1977.0,2024-12-14,2024-12-15,2024-12-22,Wholesale,Credit Card,0.72,0.0,Completed,Ochoaville,VA,US,0,2024.0,2024-12,Saturday
60275,8050.0,2022-05-05,2022-05-12,,In-Store,BNPL,6.75,0.0,Refunded,South Williamtown,NJ,US,0,2022.0,2022-05,Thursday
60276,8913.0,2022-05-26,2022-05-31,2022-06-03,Online,Debit Card,20.54,0.0,Refunded,Port Christophertown,IL,US,0,2022.0,2022-05,Thursday
60277,6834.0,2024-05-13,2024-05-18,2024-05-21,Social Commerce,Credit Card,1.32,0.0,Completed,Lake Donald,MI,US,0,2024.0,2024-05,Monday
60278,27.0,2023-06-05,2023-06-07,2023-06-15,Mobile App,PayPal,12.91,52.81,Shipped,Melindahaven,IN,US,0,2023.0,2023-06,Monday
60279,,2024-01-22,2024-01-29,2024-02-04,Wholesale,PayPal,10.62,0.0,Refunded,New Jeffreyfort,NJ,US,1,2024.0,2024-01,Monday
60280,6072.0,2024-08-15,2024-08-19,2024-08-26,Online,Credit Card,22.62,0.0,Completed,North Joel,MA,US,0,2024.0,2024-08,Thursday
60281,4783.0,2024-06-06,2024-06-08,2024-06-14,In-Store,Cash,4.17,4.34,Completed,South Micheleland,CA,US,0,2024.0,2024-06,Thursday
60282,4726.0,2022-06-07,2022-06-09,2022-06-12,In-Store,Cash,18.96,0.0,Completed,Gonzalesside,MO,US,0,2022.0,2022-06,Tuesday
60283,4097.0,2022-12-07,2022-12-14,2022-12-20,Social Commerce,Gift Card,20.94,0.0,Cancelled,Lake Nancyburgh,MI,US,0,2022.0,2022-12,Wednesday
60284,6591.0,2022-01-09,2022-01-10,2022-01-20,In-Store,Credit Card,11.08,0.0,Completed,East Randy,NJ,US,0,2022.0,2022-01,Sunday
60285,2433.0,2024-03-09,2024-03-10,2024-03-15,Social Commerce,PayPal,7.55,0.0,Completed,East Jessicafurt,PA,US,0,2024.0,2024-03,Saturday
60286,6095.0,2022-08-11,2022-08-14,2022-08-23,Wholesale,BNPL,7.41,0.0,Cancelled,Port Patrickchester,NJ,US,0,2022.0,2022-08,Thursday
60287,3133.0,,2022-02-03,2022-02-07,Online,PayPal,19.13,0.0,Processing,North Josechester,NY,US,0,,,
60288,4977.0,2024-11-17,2024-11-24,2024-11-29,Wholesale,BNPL,5.49,0.0,Completed,Belltown,NC,US,0,2024.0,2024-11,Sunday
60289,297.0,2023-08-25,2023-08-28,2023-09-07,In-Store,Credit Card,21.96,72.96,Completed,Alexborough,MI,US,0,2023.0,2023-08,Friday
60290,6546.0,2023-06-06,2023-06-12,2023-06-21,Social Commerce,Credit Card,2.97,24.2,Shipped,East Scottchester,MO,US,0,2023.0,2023-06,Tuesday
60291,3315.0,2023-11-04,2023-11-07,2023-11-16,Wholesale,Debit Card,10.56,23.39,Completed,Port Mistyton,IL,US,0,2023.0,2023-11,Saturday
60292,7796.0,2024-09-12,2024-09-14,2024-09-21,In-Store,BNPL,16.43,31.63,Shipped,Beasleyborough,IN,US,0,2024.0,2024-09,Thursday
60293,628.0,2024-06-16,2024-06-23,,In-Store,Apple Pay,6.56,0.0,Completed,North Teresa,NC,US,0,2024.0,2024-06,Sunday
60294,319.0,2023-02-08,2023-02-13,2023-02-18,In-Store,Debit Card,1.41,84.17,Completed,Matthewchester,OH,US,0,2023.0,2023-02,Wednesday
60295,8057.0,2023-07-05,2023-07-06,2023-07-15,Online,PayPal,9.05,0.0,Completed,Hendrickshaven,MA,US,0,2023.0,2023-07,Wednesday
60296,4549.0,2022-03-15,2022-03-22,2022-03-28,Online,BNPL,1.78,42.44,Completed,Littlechester,CA,US,0,2022.0,2022-03,Tuesday
60297,3931.0,2023-04-28,,,Wholesale,Apple Pay,22.75,32.58,Completed,Hardinbury,VA,US,0,2023.0,2023-04,Friday
60298,4293.0,2024-02-25,2024-02-29,2024-03-03,Mobile App,Cash,22.82,0.0,Completed,Matthewborough,VA,US,0,2024.0,2024-02,Sunday
60299,2517.0,2022-11-02,2022-11-06,2022-11-16,Social Commerce,Credit Card,4.84,0.0,Shipped,Leview,IL,US,0,2022.0,2022-11,Wednesday
60300,8536.0,2023-08-14,2023-08-20,2023-08-29,Social Commerce,PayPal,17.19,0.0,Completed,Parsonsfurt,GA,US,0,2023.0,2023-08,Monday
60301,1101.0,2023-01-19,2023-01-20,,In-Store,Debit Card,22.91,0.0,Completed,South Rebeccabury,MO,US,0,2023.0,2023-01,Thursday
60302,293.0,2023-08-19,2023-08-25,2023-09-04,In-Store,BNPL,6.4,0.0,Processing,Christopherport,TN,US,0,2023.0,2023-08,Saturday
60303,6759.0,2023-04-06,,,Mobile App,Gift Card,2.61,4.41,Completed,New Katherineberg,IN,US,0,2023.0,2023-04,Thursday
60304,1325.0,2024-12-27,2024-12-28,,In-Store,BNPL,10.11,71.06,Shipped,Tracyhaven,OH,US,0,2024.0,2024-12,Friday
